tf_adjusted_match_prob,match_probability,source_dataset_l,unique_id_l,source_dataset_r,unique_id_r,name_l,name_r,gamma_name,address_l,address_r,gamma_address,city_l,city_r,gamma_city,state_l,state_r,gamma_state,match_key
0.996907875,0.996341234,ndar,2842,ndar,6998,"southern tier assoc pod med, surg",regional rheumatology asc,0,161 Riverside Dr,161 Riverside Dr,2,Binghamton,Binghamton,1,NY,NY,1,0
0.996907875,0.996341234,ndar,2842,ndar,5493,"southern tier assoc pod med, surg",broome ob gyn,0,161 Riverside Dr,161 Riverside Dr,2,Binghamton,Binghamton,1,NY,NY,1,0
0.996907875,0.996341234,ndar,2842,ndar,3282,"southern tier assoc pod med, surg",our lady of lourdes memorial hospital,0,161 Riverside Dr,161 Riverside Dr,2,Binghamton,Binghamton,1,NY,NY,1,0
0.996932876,0.996341234,ndar,2844,ndar,8368,vascular radiology assoc ii,augusta urology assoc,0,1350 Walton Way,1350 Walton Way,2,Augusta,Augusta,1,GA,GA,1,0
0.996932876,0.996341234,ndar,2844,ndar,8345,vascular radiology assoc ii,general vas srgry ascs/augus,0,1350 Walton Way,1350 Walton Way,2,Augusta,Augusta,1,GA,GA,1,0
0.996932876,0.996341234,ndar,2844,ndar,7759,vascular radiology assoc ii,foot and ankle group,0,1350 Walton Way,1350 Walton Way,2,Augusta,Augusta,1,GA,GA,1,0
0.996932876,0.996341234,ndar,2844,ndar,7486,vascular radiology assoc ii,university anesthesiology asc,0,1350 Walton Way,1350 Walton Way,2,Augusta,Augusta,1,GA,GA,1,0
0.996932876,0.996341234,ndar,2844,ndar,7272,vascular radiology assoc ii,gastro consultants of augusta,0,1350 Walton Way,1350 Walton Way,2,Augusta,Augusta,1,GA,GA,1,0
0.996932876,0.996341234,ndar,2844,ndar,6929,vascular radiology assoc ii,nephrology associates,0,1350 Walton Way,1350 Walton Way,2,Augusta,Augusta,1,GA,GA,1,0
0.996932876,0.996341234,ndar,2844,ndar,6922,vascular radiology assoc ii,sterling health care,0,1350 Walton Way,1350 Walton Way,2,Augusta,Augusta,1,GA,GA,1,0
0.996932876,0.996341234,ndar,2844,ndar,6081,vascular radiology assoc ii,brown radiology associates,0,1350 Walton Way,1350 Walton Way,2,Augusta,Augusta,1,GA,GA,1,0
0.996932876,0.996341234,ndar,2844,ndar,5030,vascular radiology assoc ii,colon rectal surgical pc,0,1350 Walton Way,1350 Walton Way,2,Augusta,Augusta,1,GA,GA,1,0
0.996932876,0.996341234,ndar,2844,ndar,3146,vascular radiology assoc ii,augusta oncology associates,0,1350 Walton Way,1350 Walton Way,2,Augusta,Augusta,1,GA,GA,1,0
0.996932876,0.996341234,ndar,2844,ndar,2980,vascular radiology assoc ii,medical oncology associates,0,1350 Walton Way,1350 Walton Way,2,Augusta,Augusta,1,GA,GA,1,0
0.996932876,0.996341234,ndar,2844,ndar,2914,vascular radiology assoc ii,radiation oncology associates,0,1350 Walton Way,1350 Walton Way,2,Augusta,Augusta,1,GA,GA,1,0
0.996907875,0.996341234,ndar,2845,ndar,7756,neurological neurodiagnostic assoc,pittsburgh gynob,0,4815 Liberty Ave,4815 Liberty Ave,2,Pittsburgh,Pittsburgh,1,PA,PA,1,0
0.996907875,0.996341234,ndar,2845,ndar,7135,neurological neurodiagnostic assoc,bennett obringer pulmonary ascs,0,4815 Liberty Ave,4815 Liberty Ave,2,Pittsburgh,Pittsburgh,1,PA,PA,1,0
0.996907875,0.996341234,ndar,2845,ndar,6367,neurological neurodiagnostic assoc,straka mcquone,0,4815 Liberty Ave,4815 Liberty Ave,2,Pittsburgh,Pittsburgh,1,PA,PA,1,0
0.996907875,0.996341234,ndar,2845,ndar,5923,neurological neurodiagnostic assoc,diagnostic digestive disease ascs,0,4815 Liberty Ave,4815 Liberty Ave,2,Pittsburgh,Pittsburgh,1,PA,PA,1,0
0.996907875,0.996341234,ndar,2845,ndar,5424,neurological neurodiagnostic assoc,keystone digest disorder cons,0,4815 Liberty Ave,4815 Liberty Ave,2,Pittsburgh,Pittsburgh,1,PA,PA,1,0
0.996907875,0.996341234,ndar,2845,ndar,5045,neurological neurodiagnostic assoc,wadhwa's gyne infertil svc,0,4815 Liberty Ave,4815 Liberty Ave,2,Pittsburgh,Pittsburgh,1,PA,PA,1,0
0.996907875,0.996341234,ndar,2845,ndar,4917,neurological neurodiagnostic assoc,cardiovascular/crit care ascs,0,4815 Liberty Ave,4815 Liberty Ave,2,Pittsburgh,Pittsburgh,1,PA,PA,1,0
0.996907875,0.996341234,ndar,2845,ndar,4434,neurological neurodiagnostic assoc,west penn allegheny health system,0,4815 Liberty Ave,4815 Liberty Ave,2,Pittsburgh,Pittsburgh,1,PA,PA,1,0
0.996907875,0.996341234,ndar,2845,ndar,552,neurological neurodiagnostic assoc,sukhdev s grover md ascs,0,4815 Liberty Ave,4815 Liberty Ave,2,Pittsburgh,Pittsburgh,1,PA,PA,1,0
0.996907875,0.996341234,ndar,2847,ndar,6961,ssm medical group,labone,0,1000 Eleven S,1000 Eleven S,2,Columbia,Columbia,1,IL,IL,1,0
0.996920862,0.996341234,ndar,2848,ndar,9647,east memphis orthopedic,endocrinology center,0,6005 Park Ave,6005 Park Ave,2,Memphis,Memphis,1,TN,TN,1,0
0.996920862,0.996341234,ndar,2848,ndar,9594,east memphis orthopedic,shelby anesthesia services,0,6005 Park Ave,6005 Park Ave,2,Memphis,Memphis,1,TN,TN,1,0
0.996920862,0.996341234,ndar,2848,ndar,9392,east memphis orthopedic,pain services,0,6005 Park Ave,6005 Park Ave,2,Memphis,Memphis,1,TN,TN,1,0
0.996920862,0.996341234,ndar,2848,ndar,9214,east memphis orthopedic,diversified health care,0,6005 Park Ave,6005 Park Ave,2,Memphis,Memphis,1,TN,TN,1,0
0.996920862,0.996341234,ndar,2848,ndar,9142,east memphis orthopedic,mid south pain anesthesia clinic,0,6005 Park Ave,6005 Park Ave,2,Memphis,Memphis,1,TN,TN,1,0
0.999906704,0.999889079,ndar,2848,ndar,8727,east memphis orthopedic,east memphis imaging ctr,1,6005 Park Ave,6005 Park Ave,2,Memphis,Memphis,1,TN,TN,1,0
0.996920862,0.996341234,ndar,2848,ndar,8718,east memphis orthopedic,preventive internal med group,0,6005 Park Ave,6005 Park Ave,2,Memphis,Memphis,1,TN,TN,1,0
0.996920862,0.996341234,ndar,2848,ndar,7694,east memphis orthopedic,memphis internal medicine,0,6005 Park Ave,6005 Park Ave,2,Memphis,Memphis,1,TN,TN,1,0
0.996920862,0.996341234,ndar,2848,ndar,7056,east memphis orthopedic,east memphis anesthesiologists,0,6005 Park Ave,6005 Park Ave,2,Memphis,Memphis,1,TN,TN,1,0
0.996920862,0.996341234,ndar,2848,ndar,6830,east memphis orthopedic,gastrointestinal specialists,0,6005 Park Ave,6005 Park Ave,2,Memphis,Memphis,1,TN,TN,1,0
0.996920862,0.996341234,ndar,2848,ndar,6025,east memphis orthopedic,drs george john,0,6005 Park Ave,6005 Park Ave,2,Memphis,Memphis,1,TN,TN,1,0
0.996920862,0.996341234,ndar,2848,ndar,6022,east memphis orthopedic,midsouth family care,0,6005 Park Ave,6005 Park Ave,2,Memphis,Memphis,1,TN,TN,1,0
0.996920862,0.996341234,ndar,2848,ndar,5580,east memphis orthopedic,neurology clinic,0,6005 Park Ave,6005 Park Ave,2,Memphis,Memphis,1,TN,TN,1,0
0.996920862,0.996341234,ndar,2848,ndar,3211,east memphis orthopedic,robert buchalter associates,0,6005 Park Ave,6005 Park Ave,2,Memphis,Memphis,1,TN,TN,1,0
0.996920862,0.996341234,ndar,2848,ndar,3165,east memphis orthopedic,memphis surg vascular assoc,0,6005 Park Ave,6005 Park Ave,2,Memphis,Memphis,1,TN,TN,1,0
0.996920862,0.996341234,ndar,2848,ndar,3162,east memphis orthopedic,memphis plastic surgery group,0,6005 Park Ave,6005 Park Ave,2,Memphis,Memphis,1,TN,TN,1,0
0.996920862,0.996341234,ndar,2848,ndar,3018,east memphis orthopedic,sutherland clinic,0,6005 Park Ave,6005 Park Ave,2,Memphis,Memphis,1,TN,TN,1,0
0.996920862,0.996341234,ndar,2848,ndar,3003,east memphis orthopedic,cardiovascular specialists,0,6005 Park Ave,6005 Park Ave,2,Memphis,Memphis,1,TN,TN,1,0
0.996920862,0.996341234,ndar,2848,ndar,2858,east memphis orthopedic,peabody healthcare group,0,6005 Park Ave,6005 Park Ave,2,Memphis,Memphis,1,TN,TN,1,0
0.996907875,0.996341234,ndar,2849,ndar,8985,seattle ob/gyn group,aesthetic associates,0,1101 Madison St,1101 Madison St,2,Seattle,Seattle,1,WA,WA,1,0
0.996907875,0.996341234,ndar,2849,ndar,7941,seattle ob/gyn group,swedish health services,0,1101 Madison St,1101 Madison St,2,Seattle,Seattle,1,WA,WA,1,0
0.996907875,0.996341234,ndar,2849,ndar,5985,seattle ob/gyn group,eye associates northwest,0,1101 Madison St,1101 Madison St,2,Seattle,Seattle,1,WA,WA,1,0
0.996907875,0.996341234,ndar,2849,ndar,929,seattle ob/gyn group,proliance surgeons ps,0,1101 Madison St,1101 Madison St,2,Seattle,Seattle,1,WA,WA,1,0
0.996907875,0.996341234,ndar,2850,ndar,8353,central coast phys medicine rehab med gr,clinicians lab/med arts clinic l,0,2320 Bath St,2320 Bath St,2,Santa Barbara,Santa Barbara,1,CA,CA,1,0
0.996907875,0.996341234,ndar,2850,ndar,2851,central coast phys medicine rehab med gr,pueblo radiology medical grp,0,2320 Bath St,2320 Bath St,2,Santa Barbara,Santa Barbara,1,CA,CA,1,0
0.996907875,0.996341234,ndar,2851,ndar,8353,pueblo radiology medical grp,clinicians lab/med arts clinic l,0,2320 Bath St,2320 Bath St,2,Santa Barbara,Santa Barbara,1,CA,CA,1,0
0.996907875,0.996341234,ndar,2852,ndar,6816,adams county memorial hospital,summit radiology,0,1100 Mercer Ave,1100 Mercer Ave,2,Decatur,Decatur,1,IN,IN,1,0
0.996907875,0.996341234,ndar,2854,ndar,9023,brown associates medical lab,baylor college/medicine/dept rad,0,1705 Jackson St,1705 Jackson St,2,Richmond,Richmond,1,TX,TX,1,0
0.996907875,0.996341234,ndar,2854,ndar,906,brown associates medical lab,oakbend medical center,0,1705 Jackson St,1705 Jackson St,2,Richmond,Richmond,1,TX,TX,1,0
0.996907875,0.996341234,ndar,2855,ndar,9441,lawrence general hospital,new england cardiology,0,25 Marston St,25 Marston St,2,Lawrence,Lawrence,1,MA,MA,1,0
0.996907875,0.996341234,ndar,2855,ndar,8643,lawrence general hospital,lgh physician associates,0,25 Marston St,25 Marston St,2,Lawrence,Lawrence,1,MA,MA,1,0
0.996920862,0.996341234,ndar,2858,ndar,9647,peabody healthcare group,endocrinology center,0,6005 Park Ave,6005 Park Ave,2,Memphis,Memphis,1,TN,TN,1,0
0.996920862,0.996341234,ndar,2858,ndar,9594,peabody healthcare group,shelby anesthesia services,0,6005 Park Ave,6005 Park Ave,2,Memphis,Memphis,1,TN,TN,1,0
0.996920862,0.996341234,ndar,2858,ndar,9392,peabody healthcare group,pain services,0,6005 Park Ave,6005 Park Ave,2,Memphis,Memphis,1,TN,TN,1,0
0.996920862,0.996341234,ndar,2858,ndar,9214,peabody healthcare group,diversified health care,0,6005 Park Ave,6005 Park Ave,2,Memphis,Memphis,1,TN,TN,1,0
0.996920862,0.996341234,ndar,2858,ndar,9142,peabody healthcare group,mid south pain anesthesia clinic,0,6005 Park Ave,6005 Park Ave,2,Memphis,Memphis,1,TN,TN,1,0
0.996920862,0.996341234,ndar,2858,ndar,8727,peabody healthcare group,east memphis imaging ctr,0,6005 Park Ave,6005 Park Ave,2,Memphis,Memphis,1,TN,TN,1,0
0.996920862,0.996341234,ndar,2858,ndar,8718,peabody healthcare group,preventive internal med group,0,6005 Park Ave,6005 Park Ave,2,Memphis,Memphis,1,TN,TN,1,0
0.996920862,0.996341234,ndar,2858,ndar,7694,peabody healthcare group,memphis internal medicine,0,6005 Park Ave,6005 Park Ave,2,Memphis,Memphis,1,TN,TN,1,0
0.996920862,0.996341234,ndar,2858,ndar,7056,peabody healthcare group,east memphis anesthesiologists,0,6005 Park Ave,6005 Park Ave,2,Memphis,Memphis,1,TN,TN,1,0
0.996920862,0.996341234,ndar,2858,ndar,6830,peabody healthcare group,gastrointestinal specialists,0,6005 Park Ave,6005 Park Ave,2,Memphis,Memphis,1,TN,TN,1,0
0.996920862,0.996341234,ndar,2858,ndar,6025,peabody healthcare group,drs george john,0,6005 Park Ave,6005 Park Ave,2,Memphis,Memphis,1,TN,TN,1,0
0.996920862,0.996341234,ndar,2858,ndar,6022,peabody healthcare group,midsouth family care,0,6005 Park Ave,6005 Park Ave,2,Memphis,Memphis,1,TN,TN,1,0
0.996920862,0.996341234,ndar,2858,ndar,5580,peabody healthcare group,neurology clinic,0,6005 Park Ave,6005 Park Ave,2,Memphis,Memphis,1,TN,TN,1,0
0.996920862,0.996341234,ndar,2858,ndar,3211,peabody healthcare group,robert buchalter associates,0,6005 Park Ave,6005 Park Ave,2,Memphis,Memphis,1,TN,TN,1,0
0.996920862,0.996341234,ndar,2858,ndar,3165,peabody healthcare group,memphis surg vascular assoc,0,6005 Park Ave,6005 Park Ave,2,Memphis,Memphis,1,TN,TN,1,0
0.996920862,0.996341234,ndar,2858,ndar,3162,peabody healthcare group,memphis plastic surgery group,0,6005 Park Ave,6005 Park Ave,2,Memphis,Memphis,1,TN,TN,1,0
0.996920862,0.996341234,ndar,2858,ndar,3018,peabody healthcare group,sutherland clinic,0,6005 Park Ave,6005 Park Ave,2,Memphis,Memphis,1,TN,TN,1,0
0.996920862,0.996341234,ndar,2858,ndar,3003,peabody healthcare group,cardiovascular specialists,0,6005 Park Ave,6005 Park Ave,2,Memphis,Memphis,1,TN,TN,1,0
0.996907875,0.996341234,ndar,2859,ndar,9625,presence healthcare services,issan health care group,0,333 Madison St,333 Madison St,2,Joliet,Joliet,1,IL,IL,1,0
0.996907875,0.996341234,ndar,2859,ndar,6862,presence healthcare services,midwest rehabilitation assocs,0,333 Madison St,333 Madison St,2,Joliet,Joliet,1,IL,IL,1,0
0.996907875,0.996341234,ndar,2859,ndar,5511,presence healthcare services,family practice consultants,0,333 Madison St,333 Madison St,2,Joliet,Joliet,1,IL,IL,1,0
0.996907875,0.996341234,ndar,2859,ndar,3006,presence healthcare services,joliet radiology,0,333 Madison St,333 Madison St,2,Joliet,Joliet,1,IL,IL,1,0
0.996907875,0.996341234,ndar,2859,ndar,2861,presence healthcare services,associated pathologists/joliet,0,333 Madison St,333 Madison St,2,Joliet,Joliet,1,IL,IL,1,0
0.996907875,0.996341234,ndar,2859,ndar,776,presence healthcare services,hinsdale orthopaedic associates,0,333 Madison St,333 Madison St,2,Joliet,Joliet,1,IL,IL,1,0
0.996907875,0.996341234,ndar,2860,ndar,8808,associated pathologists/joliet,aurora emergency associates,0,1325 N Highland Ave,1325 N Highland Ave,2,Aurora,Aurora,1,IL,IL,1,0
0.996907875,0.996341234,ndar,2860,ndar,4461,associated pathologists/joliet,board of trustees of the univ of il,0,1325 N Highland Ave,1325 N Highland Ave,2,Aurora,Aurora,1,IL,IL,1,0
0.996907875,0.996341234,ndar,2860,ndar,4422,associated pathologists/joliet,aurora radiology consultants,0,1325 N Highland Ave,1325 N Highland Ave,2,Aurora,Aurora,1,IL,IL,1,0
0.996907875,0.996341234,ndar,2860,ndar,4421,associated pathologists/joliet,aurora anesthesia assoc,0,1325 N Highland Ave,1325 N Highland Ave,2,Aurora,Aurora,1,IL,IL,1,0
0.996907875,0.996341234,ndar,2860,ndar,3963,associated pathologists/joliet,fox valley medical assocs,0,1325 N Highland Ave,1325 N Highland Ave,2,Aurora,Aurora,1,IL,IL,1,0
0.996907875,0.996341234,ndar,2860,ndar,3737,associated pathologists/joliet,presence healthcare services,0,1325 N Highland Ave,1325 N Highland Ave,2,Aurora,Aurora,1,IL,IL,1,0
0.996907875,0.996341234,ndar,2861,ndar,9625,associated pathologists/joliet,issan health care group,0,333 Madison St,333 Madison St,2,Joliet,Joliet,1,IL,IL,1,0
0.996907875,0.996341234,ndar,2861,ndar,6862,associated pathologists/joliet,midwest rehabilitation assocs,0,333 Madison St,333 Madison St,2,Joliet,Joliet,1,IL,IL,1,0
0.996907875,0.996341234,ndar,2861,ndar,5511,associated pathologists/joliet,family practice consultants,0,333 Madison St,333 Madison St,2,Joliet,Joliet,1,IL,IL,1,0
0.996907875,0.996341234,ndar,2861,ndar,3006,associated pathologists/joliet,joliet radiology,0,333 Madison St,333 Madison St,2,Joliet,Joliet,1,IL,IL,1,0
0.996907875,0.996341234,ndar,2861,ndar,776,associated pathologists/joliet,hinsdale orthopaedic associates,0,333 Madison St,333 Madison St,2,Joliet,Joliet,1,IL,IL,1,0
0.996907875,0.996341234,ndar,2862,ndar,8953,chicago orthopedic sports med,women first specialists,0,2800 N Sheridan Rd,2800 N Sheridan Rd,2,Chicago,Chicago,1,IL,IL,1,0
0.996907875,0.996341234,ndar,2862,ndar,8048,chicago orthopedic sports med,lincoln park cardio/thoracic surgeons,0,2800 N Sheridan Rd,2800 N Sheridan Rd,2,Chicago,Chicago,1,IL,IL,1,0
0.996907875,0.996341234,ndar,2862,ndar,7512,chicago orthopedic sports med,kidz health,0,2800 N Sheridan Rd,2800 N Sheridan Rd,2,Chicago,Chicago,1,IL,IL,1,0
0.996907875,0.996341234,ndar,2862,ndar,6341,chicago orthopedic sports med,presence healthcare services,0,2800 N Sheridan Rd,2800 N Sheridan Rd,2,Chicago,Chicago,1,IL,IL,1,0
0.996907875,0.996341234,ndar,2862,ndar,5573,chicago orthopedic sports med,bruce a gober md,0,2800 N Sheridan Rd,2800 N Sheridan Rd,2,Chicago,Chicago,1,IL,IL,1,0
0.996907875,0.996341234,ndar,2862,ndar,4895,chicago orthopedic sports med,allergy asthma center,0,2800 N Sheridan Rd,2800 N Sheridan Rd,2,Chicago,Chicago,1,IL,IL,1,0
0.996907875,0.996341234,ndar,2862,ndar,4302,chicago orthopedic sports med,lincoln park orthopedics,0,2800 N Sheridan Rd,2800 N Sheridan Rd,2,Chicago,Chicago,1,IL,IL,1,0
0.996907875,0.996341234,ndar,2862,ndar,4122,chicago orthopedic sports med,northwestern center for ortho,0,2800 N Sheridan Rd,2800 N Sheridan Rd,2,Chicago,Chicago,1,IL,IL,1,0
0.996907875,0.996341234,ndar,2862,ndar,4072,chicago orthopedic sports med,chest medicine consultants,0,2800 N Sheridan Rd,2800 N Sheridan Rd,2,Chicago,Chicago,1,IL,IL,1,0
0.996907875,0.996341234,ndar,2862,ndar,869,chicago orthopedic sports med,foster medical associates,0,2800 N Sheridan Rd,2800 N Sheridan Rd,2,Chicago,Chicago,1,IL,IL,1,0
0.996907875,0.996341234,ndar,2862,ndar,855,chicago orthopedic sports med,eye phys/surgeons of chicago,0,2800 N Sheridan Rd,2800 N Sheridan Rd,2,Chicago,Chicago,1,IL,IL,1,0
0.996907875,0.996341234,ndar,2862,ndar,304,chicago orthopedic sports med,lawrence e gluskin md,0,2800 N Sheridan Rd,2800 N Sheridan Rd,2,Chicago,Chicago,1,IL,IL,1,0
0.996907875,0.996341234,ndar,2863,ndar,5760,wichita pediatric associates,kansas surgical consultants,0,3243 E Murdock St,3243 E Murdock St,2,Wichita,Wichita,1,KS,KS,1,0
0.996907875,0.996341234,ndar,2863,ndar,5427,wichita pediatric associates,ascension medical group via christi pa,0,3243 E Murdock St,3243 E Murdock St,2,Wichita,Wichita,1,KS,KS,1,0
0.996907875,0.996341234,ndar,2864,ndar,8454,sutter medical foundation,john muir physician network,0,100 Hospital Dr,100 Hospital Dr,2,Vallejo,Vallejo,1,CA,CA,1,0
0.996907875,0.996341234,ndar,2866,ndar,9701,southcentral pathology lab,kansas professional anes pain mgnt etc,0,14800 W Saint Teresa St,14800 W Saint Teresa St,2,Wichita,Wichita,1,KS,KS,1,0
0.996907875,0.996341234,ndar,2866,ndar,488,southcentral pathology lab,via christi hospitals wichita,0,14800 W Saint Teresa St,14800 W Saint Teresa St,2,Wichita,Wichita,1,KS,KS,1,0
0.996907875,0.996341234,ndar,2867,ndar,8396,southcentral pathology lab,central kansas rdtn oncgy,0,3600 E Harry St,3600 E Harry St,2,Wichita,Wichita,1,KS,KS,1,0
0.996907875,0.996341234,ndar,2867,ndar,5814,southcentral pathology lab,southeast family health care,0,3600 E Harry St,3600 E Harry St,2,Wichita,Wichita,1,KS,KS,1,0
0.996907875,0.996341234,ndar,2867,ndar,491,southcentral pathology lab,via christi hospitals wichita,0,3600 E Harry St,3600 E Harry St,2,Wichita,Wichita,1,KS,KS,1,0
0.996907875,0.996341234,ndar,2868,ndar,8908,southcentral pathology lab,central kansas rdtn oncgy,0,929 N Saint Francis Ave,929 N Saint Francis Ave,2,Wichita,Wichita,1,KS,KS,1,0
0.996907875,0.996341234,ndar,2868,ndar,7423,southcentral pathology lab,cypress heart,0,929 N Saint Francis Ave,929 N Saint Francis Ave,2,Wichita,Wichita,1,KS,KS,1,0
0.996907875,0.996341234,ndar,2868,ndar,7215,southcentral pathology lab,via christi hospitals wichita,0,929 N Saint Francis Ave,929 N Saint Francis Ave,2,Wichita,Wichita,1,KS,KS,1,0
0.996907875,0.996341234,ndar,2868,ndar,5410,southcentral pathology lab,kansas surgical consultants,0,929 N Saint Francis Ave,929 N Saint Francis Ave,2,Wichita,Wichita,1,KS,KS,1,0
0.996907875,0.996341234,ndar,2868,ndar,479,southcentral pathology lab,harry hynes memorial hospice,0,929 N Saint Francis Ave,929 N Saint Francis Ave,2,Wichita,Wichita,1,KS,KS,1,0
0.996907875,0.996341234,ndar,2871,ndar,8672,hilton head radiology associates,southcoast health,0,25 Hospital Center Blvd,25 Hospital Center Blvd,2,Hilton Head Island,Hilton Head Island,1,SC,SC,1,0
0.996907875,0.996341234,ndar,2871,ndar,5586,hilton head radiology associates,memorial savannah cardiology,0,25 Hospital Center Blvd,25 Hospital Center Blvd,2,Hilton Head Island,Hilton Head Island,1,SC,SC,1,0
0.996907875,0.996341234,ndar,2871,ndar,5381,hilton head radiology associates,sjc oncology services,0,25 Hospital Center Blvd,25 Hospital Center Blvd,2,Hilton Head Island,Hilton Head Island,1,SC,SC,1,0
0.996907875,0.996341234,ndar,2871,ndar,3346,hilton head radiology associates,hilton head health systems,0,25 Hospital Center Blvd,25 Hospital Center Blvd,2,Hilton Head Island,Hilton Head Island,1,SC,SC,1,0
0.997207867,0.996341234,ndar,2872,ndar,7766,loma linda university surgery,charter summit hospital,0,11441 Heacock St,11441 Heacock St,2,Moreno Valley,Moreno Valley,1,CA,CA,1,0
0.999915424,0.999889079,ndar,2872,ndar,7112,loma linda university surgery,loma linda university hlth care,1,11441 Heacock St,11441 Heacock St,2,Moreno Valley,Moreno Valley,1,CA,CA,1,0
0.997207867,0.996341234,ndar,2872,ndar,6789,loma linda university surgery,tri state reference lab,0,11441 Heacock St,11441 Heacock St,2,Moreno Valley,Moreno Valley,1,CA,CA,1,0
0.997207867,0.996341234,ndar,2872,ndar,5572,loma linda university surgery,cardiology spclsts med grp,0,11441 Heacock St,11441 Heacock St,2,Moreno Valley,Moreno Valley,1,CA,CA,1,0
0.996907875,0.996341234,ndar,2874,ndar,7126,25 east same day surgery,lakeside eye group,0,25 E Washington St,25 E Washington St,2,Chicago,Chicago,1,IL,IL,1,0
0.996907875,0.996341234,ndar,2874,ndar,5444,25 east same day surgery,anesthesia assoc of ne illinois,0,25 E Washington St,25 E Washington St,2,Chicago,Chicago,1,IL,IL,1,0
0.996907875,0.996341234,ndar,2874,ndar,2989,25 east same day surgery,kraff eye institute,0,25 E Washington St,25 E Washington St,2,Chicago,Chicago,1,IL,IL,1,0
0.996907875,0.996341234,ndar,2882,ndar,3154,ascension medical group fox valley wisco,ascension ne wisconsin,0,101 Main St,101 Main St,2,Neenah,Neenah,1,WI,WI,1,0
0.996907875,0.996341234,ndar,2884,ndar,7484,merrimack valley pulmo assoc,salem radiology,0,565 Turnpike St,565 Turnpike St,2,North Andover,North Andover,1,MA,MA,1,0
0.996907875,0.996341234,ndar,2887,ndar,7247,r i ear nose throat physicians,rhode island foot care,0,1524 Atwood Ave,1524 Atwood Ave,2,Johnston,Johnston,1,RI,RI,1,0
0.996907875,0.996341234,ndar,2887,ndar,6312,r i ear nose throat physicians,center for orthopaedics,0,1524 Atwood Ave,1524 Atwood Ave,2,Johnston,Johnston,1,RI,RI,1,0
0.996907875,0.996341234,ndar,2887,ndar,5980,r i ear nose throat physicians,angell street psychiatry ltd,0,1524 Atwood Ave,1524 Atwood Ave,2,Johnston,Johnston,1,RI,RI,1,0
0.996907875,0.996341234,ndar,2887,ndar,547,r i ear nose throat physicians,atwood pediatrics,0,1524 Atwood Ave,1524 Atwood Ave,2,Johnston,Johnston,1,RI,RI,1,0
0.996907875,0.996341234,ndar,2887,ndar,540,r i ear nose throat physicians,rhode island chiropractic pain control,0,1524 Atwood Ave,1524 Atwood Ave,2,Johnston,Johnston,1,RI,RI,1,0
0.996907875,0.996341234,ndar,2887,ndar,530,r i ear nose throat physicians,atmed treatment center,0,1524 Atwood Ave,1524 Atwood Ave,2,Johnston,Johnston,1,RI,RI,1,0
0.996907875,0.996341234,ndar,2887,ndar,528,r i ear nose throat physicians,surgical associates,0,1524 Atwood Ave,1524 Atwood Ave,2,Johnston,Johnston,1,RI,RI,1,0
0.996907875,0.996341234,ndar,2887,ndar,517,r i ear nose throat physicians,ophthalmic surgeons,0,1524 Atwood Ave,1524 Atwood Ave,2,Johnston,Johnston,1,RI,RI,1,0
0.996907875,0.996341234,ndar,2887,ndar,516,r i ear nose throat physicians,atwood medical associates,0,1524 Atwood Ave,1524 Atwood Ave,2,Johnston,Johnston,1,RI,RI,1,0
0.996907875,0.996341234,ndar,2888,ndar,9229,nugent odou surgical group,methodist richardson medical ctr,0,401 W Campbell Rd,401 W Campbell Rd,2,Richardson,Richardson,1,TX,TX,1,0
0.996907875,0.996341234,ndar,2888,ndar,7973,nugent odou surgical group,odou medical clinic,0,401 W Campbell Rd,401 W Campbell Rd,2,Richardson,Richardson,1,TX,TX,1,0
0.996907875,0.996341234,ndar,2888,ndar,5156,nugent odou surgical group,pulmonary medicine consultants,0,401 W Campbell Rd,401 W Campbell Rd,2,Richardson,Richardson,1,TX,TX,1,0
0.996907875,0.996341234,ndar,2888,ndar,2905,nugent odou surgical group,urology specialists associat,0,401 W Campbell Rd,401 W Campbell Rd,2,Richardson,Richardson,1,TX,TX,1,0
0.996907875,0.996341234,ndar,2889,ndar,9241,tumkur b n kumar,ezra l galler md,0,333 School St,333 School St,2,Pawtucket,Pawtucket,1,RI,RI,1,0
0.996907875,0.996341234,ndar,2889,ndar,555,tumkur b n kumar,gastroenterology associates,0,333 School St,333 School St,2,Pawtucket,Pawtucket,1,RI,RI,1,0
0.996907875,0.996341234,ndar,2893,ndar,8399,ascension medical group via christi pa,via christi hospitals wichita,0,1131 S Clifton Ave,1131 S Clifton Ave,2,Wichita,Wichita,1,KS,KS,1,0
0.996907875,0.996341234,ndar,2895,ndar,6999,advanced orthopedics of new england pc,"tortland, paul",0,54 W Avon Rd,54 W Avon Rd,2,Avon,Avon,1,CT,CT,1,0
0.996907875,0.996341234,ndar,2896,ndar,5909,ascension medical group via christi pa,emergency services,0,750 N Socora St,750 N Socora St,2,Wichita,Wichita,1,KS,KS,1,0
0.996907875,0.996341234,ndar,2897,ndar,8348,peripheral vascular assoc,star anesthesia,0,11212 State Highway 151,11212 State Highway 151,2,San Antonio,San Antonio,1,TX,TX,1,0
0.996907875,0.996341234,ndar,2897,ndar,6978,peripheral vascular assoc,christus santa rosa health care,0,11212 State Highway 151,11212 State Highway 151,2,San Antonio,San Antonio,1,TX,TX,1,0
